date,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
2012-12-21,20.47,29.18,13.11,55.43,3.04,0.0,94.03,17.68
2012-12-22,21.06,29.39,14.15,60.37,2.57,0.0,94.11,17.37
2012-12-23,20.89,29.12,14.19,62.02,2.62,0.0,94.11,16.88
2012-12-24,20.5,28.15,13.83,62.39,2.31,0.0,94.08,16.92
2012-12-25,20.92,28.11,15.24,55.6,2.66,0.0,94.02,16.17
2012-12-26,19.37,27.38,12.52,42.42,3.81,0.0,94.04,17.67
2012-12-27,18.53,27.61,10.51,42.45,2.67,0.0,93.98,17.88
2012-12-28,18.31,27.93,10.35,49.09,2.54,0.0,93.84,17.83
2012-12-29,18.64,28.48,11.23,55.42,2.69,0.0,93.85,17.08
2012-12-30,20.23,28.62,13.21,60.69,2.19,0.0,93.89,15.68
2012-12-31,21.99,29.33,17.12,67.37,2.09,0.0,93.89,14.72
2013-01-01,22.12,28.41,17.76,77.18,2.22,0.01,94.02,16.02
2013-01-02,20.07,26.98,15.52,77.69,2.48,0.0,94.12,17.62
2013-01-03,20.12,28.25,15.7,49.94,2.22,0.0,94.16,17.92
2013-01-04,18.89,27.18,14.19,52.19,2.5,0.0,94.14,18.37
2013-01-05,17.81,26.0,12.74,63.94,2.4,0.0,93.97,18.7
2013-01-06,16.94,25.68,11.58,53.53,2.57,0.0,94.04,18.79
2013-01-07,16.85,27.42,8.85,45.53,2.53,0.0,94.1,18.81
2013-01-08,18.21,28.56,9.79,55.39,2.9,0.0,94.17,17.62
2013-01-09,19.57,28.67,12.33,69.2,2.23,0.0,94.21,17.11
2013-01-10,19.98,28.55,13.97,56.89,2.48,0.0,94.16,16.81
2013-01-11,20.33,29.96,13.11,48.7,3.65,0.0,94.21,17.34
2013-01-12,20.86,29.93,12.98,40.63,2.99,0.0,94.34,18.14
2013-01-13,20.85,30.56,12.46,40.97,2.51,0.0,94.22,19.11
2013-01-14,20.87,31.19,13.2,44.75,2.68,0.0,94.16,19.38
2013-01-15,21.07,31.16,14.29,48.81,2.31,0.0,94.19,19.24
2013-01-16,20.75,30.64,12.84,47.73,3.3,0.0,94.2,18.15
2013-01-17,20.32,29.24,13.4,58.59,3.19,0.0,94.21,18.96
2013-01-18,18.84,26.42,12.73,72.17,2.89,0.0,94.34,18.75
2013-01-19,18.4,28.97,10.35,49.44,2.66,0.0,94.32,19.11
2013-01-20,19.39,29.6,11.86,50.68,2.99,0.0,94.24,18.63
2013-01-21,19.87,29.81,12.53,46.28,2.61,0.0,94.32,19.02
2013-01-22,20.39,30.45,12.49,49.29,3.32,0.0,94.3,18.79
2013-01-23,20.59,29.74,13.65,48.14,2.76,0.0,94.3,18.51
2013-01-24,20.35,29.38,13.2,48.1,2.79,0.0,94.25,19.33
2013-01-25,20.28,30.2,12.77,46.06,2.47,0.0,94.28,19.68
2013-01-26,20.7,30.4,12.58,48.08,2.56,0.0,94.3,18.36
2013-01-27,20.67,29.14,14.07,50.85,2.75,0.0,94.31,16.62
2013-01-28,21.14,30.38,14.05,51.27,2.87,0.0,94.22,17.37
2013-01-29,21.0,30.41,14.18,47.63,2.82,0.0,94.18,19.22
2013-01-30,20.76,29.8,13.42,46.84,1.85,0.0,94.2,18.27
2013-01-31,22.09,31.19,14.68,51.96,2.74,0.0,94.21,16.98
2013-02-01,23.17,31.3,17.35,52.92,2.62,0.0,94.23,16.44
2013-02-02,23.44,31.51,17.46,52.29,1.61,0.0,94.2,17.16
2013-02-03,23.31,31.86,16.9,53.82,2.88,0.0,94.12,16.47
2013-02-04,22.37,31.1,16.19,65.31,3.73,0.0,94.16,18.64
2013-02-05,21.67,29.46,16.6,73.05,2.73,0.0,94.27,17.64
2013-02-06,19.86,28.15,14.64,68.3,3.35,0.0,94.37,18.92
2013-02-07,20.38,31.43,13.08,49.66,3.16,0.0,94.14,20.34
2013-02-08,20.35,31.3,11.93,42.05,2.37,0.0,94.03,20.98
2013-02-09,22.76,33.34,14.2,53.79,2.57,0.0,93.97,20.8
2013-02-10,24.39,33.24,17.66,55.15,3.07,0.0,94.0,19.58
2013-02-11,25.11,32.59,19.74,53.59,2.31,3.1,94.03,18.0
2013-02-12,25.38,32.77,19.06,52.17,2.66,0.08,94.01,18.37
2013-02-13,26.29,32.72,20.83,46.8,2.38,0.0,93.99,18.7
2013-02-14,26.78,33.98,21.64,43.13,3.13,0.0,93.93,18.49
2013-02-15,24.8,32.32,18.76,49.33,2.73,0.04,93.9,19.24
2013-02-16,20.88,28.23,14.16,69.0,4.34,0.08,93.85,19.81
2013-02-17,19.21,28.74,12.86,55.29,2.29,0.0,93.91,22.79
2013-02-18,21.09,31.82,11.12,36.15,2.44,0.0,93.97,23.24
2013-02-19,22.03,33.37,12.97,39.06,3.82,0.0,94.04,22.86
2013-02-20,23.25,33.58,15.8,37.79,2.52,0.0,94.08,22.77
2013-02-21,24.21,34.58,16.6,38.71,2.85,0.0,94.11,22.5
2013-02-22,24.74,34.81,17.69,43.07,2.45,0.02,94.2,22.25
2013-02-23,23.45,32.62,17.46,47.24,2.7,0.02,94.3,21.89
2013-02-24,23.01,34.15,14.3,40.59,2.89,0.0,94.23,23.57
2013-02-25,24.04,35.08,14.53,37.61,3.35,0.0,94.2,22.63
2013-02-26,24.83,34.34,17.77,39.56,2.77,0.0,94.26,23.01
2013-02-27,22.3,32.59,14.29,48.08,3.51,0.0,94.28,23.29
2013-02-28,23.86,34.27,14.43,32.54,3.32,0.0,94.14,23.08
2013-03-01,25.27,34.7,17.71,29.19,4.34,0.0,94.15,21.92
2013-03-02,25.26,35.56,17.2,21.77,4.54,0.0,94.23,23.59
2013-03-03,25.28,36.13,16.14,17.68,4.0,0.0,94.21,24.75
2013-03-04,25.26,36.29,15.44,17.21,3.47,0.0,94.15,25.19
2013-03-05,25.92,36.4,15.34,19.93,3.17,0.0,94.11,24.15
2013-03-06,26.56,36.03,18.31,26.52,3.84,0.0,94.17,23.87
2013-03-07,27.38,36.34,17.54,30.91,3.5,0.0,94.18,23.91
2013-03-08,28.09,36.5,20.18,29.31,3.23,0.0,94.18,22.26
2013-03-09,27.82,36.93,21.08,32.58,2.79,0.0,94.08,23.12
2013-03-10,26.19,36.41,18.34,28.49,3.65,0.0,93.92,22.97
2013-03-11,26.47,36.35,19.01,34.31,2.89,0.0,93.98,23.26
2013-03-12,25.79,35.04,19.06,42.49,3.27,0.0,94.07,23.93
2013-03-13,25.25,35.09,17.99,45.92,3.5,0.0,94.1,24.38
2013-03-14,25.15,35.82,16.24,48.06,3.4,0.0,94.06,24.73
2013-03-15,26.61,36.19,17.79,40.4,3.06,0.05,94.1,23.06
2013-03-16,27.19,35.73,21.59,38.69,2.29,0.85,94.13,21.96
2013-03-17,26.99,36.49,19.49,40.51,2.65,0.66,94.12,24.34
2013-03-18,27.01,36.77,19.02,32.59,3.49,0.0,93.93,24.6
2013-03-19,26.65,36.66,19.02,30.38,3.63,0.0,93.93,24.34
2013-03-20,25.39,34.93,18.54,25.97,4.2,0.0,94.08,26.28
2013-03-21,25.85,37.15,16.01,26.92,3.06,0.0,93.93,26.1
2013-03-22,26.21,36.85,17.51,40.45,3.35,0.0,93.77,24.55
2013-03-23,26.41,36.76,19.46,54.66,3.39,0.0,93.79,24.53
2013-03-24,26.24,35.43,17.56,49.43,2.64,0.0,93.96,23.91
2013-03-25,27.81,36.18,22.13,36.78,3.15,0.0,93.88,20.95
2013-03-26,26.86,35.82,21.29,43.45,3.39,0.0,93.8,20.74
2013-03-27,25.98,36.08,19.12,54.24,3.92,0.0,93.85,24.8
2013-03-28,25.69,35.06,17.89,53.17,4.1,0.0,93.93,23.16
2013-03-29,25.37,35.77,17.09,44.94,4.19,0.0,93.95,26.06
2013-03-30,26.28,37.46,16.2,33.02,3.34,0.0,93.83,27.05
2013-03-31,27.53,38.72,18.15,30.19,3.21,0.0,93.78,26.56
2013-04-01,27.33,38.47,18.67,39.42,3.43,0.0,93.82,26.03
2013-04-02,25.95,35.94,18.08,52.88,4.02,0.0,93.93,25.63
2013-04-03,25.89,36.26,18.11,51.0,3.8,0.0,93.96,26.95
2013-04-04,25.94,36.9,16.28,46.93,3.56,0.0,93.88,27.33
2013-04-05,27.09,38.57,17.57,41.89,3.2,0.0,93.76,27.58
2013-04-06,26.9,38.08,18.85,44.58,3.41,0.0,93.74,27.01
2013-04-07,26.26,37.68,17.2,41.36,3.77,0.0,93.71,27.61
2013-04-08,27.19,39.49,16.39,38.76,3.78,0.0,93.73,27.81
2013-04-09,27.71,39.45,17.68,44.62,3.97,0.0,93.75,27.3
2013-04-10,27.88,38.33,20.37,50.24,4.26,0.0,93.8,25.88
2013-04-11,27.36,37.7,19.0,41.37,4.26,0.0,93.82,23.52
2013-04-12,28.71,39.57,18.95,37.52,3.28,0.0,93.8,24.76
2013-04-13,30.03,39.76,21.79,40.13,3.75,0.05,93.87,24.31
2013-04-14,28.36,38.42,20.6,46.92,3.92,0.03,93.97,25.37
2013-04-15,27.06,37.69,18.64,45.66,4.35,0.0,93.88,27.83
2013-04-16,24.87,34.95,16.66,54.28,4.23,0.0,93.83,28.56
2013-04-17,25.46,35.65,17.94,59.18,4.15,0.0,93.69,28.26
2013-04-18,25.6,35.05,18.85,58.71,4.11,0.0,93.71,27.38
2013-04-19,25.88,34.66,19.7,59.48,4.44,0.0,93.75,25.22
2013-04-20,26.12,34.96,19.72,59.42,3.95,0.0,93.75,26.16
2013-04-21,26.98,36.55,19.49,57.48,3.69,0.0,93.74,26.34
2013-04-22,28.29,37.79,20.98,53.23,4.04,0.0,93.82,26.15
2013-04-23,28.55,38.74,20.77,52.21,3.79,0.0,93.94,25.92
2013-04-24,29.11,38.87,20.98,52.94,3.72,0.0,93.96,26.52
2013-04-25,30.51,39.65,21.78,47.7,3.18,0.25,93.89,24.15
2013-04-26,31.71,39.87,23.52,36.46,2.08,0.0,93.87,25.43
2013-04-27,31.71,40.81,24.06,29.64,3.45,0.0,93.85,26.59
2013-04-28,30.7,40.25,23.07,36.6,3.63,0.0,93.74,27.7
2013-04-29,30.25,40.56,21.34,47.44,3.68,0.0,93.72,27.33
2013-04-30,31.11,41.71,22.31,48.2,3.75,0.0,93.69,26.96
2013-05-01,31.67,40.28,25.08,42.39,3.56,0.03,93.61,25.42
2013-05-02,29.93,38.17,23.7,48.01,4.28,0.01,93.57,25.17
2013-05-03,28.48,37.91,19.86,47.74,4.12,0.0,93.55,28.21
2013-05-04,27.9,36.92,20.28,58.68,4.82,0.0,93.58,27.51
2013-05-05,28.97,39.21,20.89,53.74,4.73,0.0,93.6,28.03
2013-05-06,29.06,39.07,22.29,51.53,4.6,0.0,93.65,27.52
2013-05-07,28.54,39.14,21.39,57.83,4.47,0.0,93.69,26.17
2013-05-08,29.18,39.08,21.83,54.6,4.31,0.0,93.73,26.68
2013-05-09,29.16,39.16,21.79,51.72,4.63,0.0,93.77,26.92
2013-05-10,28.93,38.02,20.53,50.5,4.51,0.0,93.77,26.76
2013-05-11,29.1,37.72,22.36,53.4,4.8,0.0,93.59,26.65
2013-05-12,27.95,36.25,21.64,55.93,4.4,0.0,93.67,26.1
2013-05-13,27.91,36.95,20.47,58.93,4.64,0.0,93.61,25.55
2013-05-14,28.49,37.15,22.05,54.94,4.96,0.0,93.54,25.63
2013-05-15,27.34,34.97,22.79,61.4,4.56,0.02,93.57,24.03
2013-05-16,27.78,33.88,22.65,60.52,4.28,0.0,93.62,18.27
2013-05-17,29.1,37.56,22.96,55.06,4.95,0.0,93.72,21.73
2013-05-18,29.25,38.96,22.17,54.42,4.82,0.0,93.68,25.24
2013-05-19,29.63,38.4,22.76,54.42,4.31,0.04,93.65,24.49
2013-05-20,30.0,39.71,23.89,57.32,4.7,0.01,93.6,23.9
2013-05-21,29.29,37.59,23.56,56.94,5.32,0.0,93.74,17.52
2013-05-22,29.69,38.39,23.17,54.08,5.32,0.0,93.73,25.19
2013-05-23,29.17,38.29,22.84,57.1,5.72,0.0,93.7,25.84
2013-05-24,28.85,37.25,23.29,60.61,6.0,0.0,93.72,24.85
2013-05-25,28.6,36.38,23.43,63.22,6.12,0.04,93.75,24.23
2013-05-26,29.18,37.0,23.47,60.78,5.8,0.59,93.71,25.14
2013-05-27,28.67,35.76,23.72,64.12,5.73,0.2,93.71,24.2
2013-05-28,28.1,34.17,24.1,67.39,5.23,0.35,93.74,24.73
2013-05-29,27.86,33.96,23.98,69.67,5.83,0.41,93.65,23.65
2013-05-30,28.01,34.24,23.78,68.08,6.09,0.47,93.56,24.5
2013-05-31,28.75,35.75,23.46,62.16,5.7,0.06,93.46,24.58
2013-06-01,28.84,35.77,24.08,57.83,5.05,0.76,93.44,22.78
2013-06-02,26.07,29.14,23.67,74.7,4.45,6.36,93.44,22.06
2013-06-03,24.87,28.1,22.46,81.88,2.84,7.97,93.39,18.25
2013-06-04,25.65,31.68,21.87,77.13,3.72,32.99,93.54,18.96
2013-06-05,25.88,30.44,22.57,79.06,3.49,7.14,93.61,19.54
2013-06-06,25.13,27.32,23.72,88.57,3.91,39.16,93.5,18.23
2013-06-07,25.07,28.64,23.31,87.27,4.29,18.74,93.33,15.35
2013-06-08,24.29,27.9,22.5,88.28,5.85,15.94,93.23,14.82
2013-06-09,24.4,26.38,22.67,91.06,7.53,36.37,93.28,9.18
2013-06-10,24.52,26.34,23.14,91.03,6.82,32.91,93.32,7.28
2013-06-11,24.75,27.5,23.09,86.46,6.23,4.02,93.3,14.45
2013-06-12,24.67,27.98,22.27,83.97,6.5,3.42,93.12,12.67
2013-06-13,24.79,28.96,22.32,83.96,6.42,4.25,93.04,8.64
2013-06-14,24.18,27.54,22.53,89.65,7.02,19.13,92.96,6.48
2013-06-15,23.81,25.72,22.49,91.38,7.43,64.73,92.93,7.02
2013-06-16,23.81,25.24,22.25,93.67,9.69,97.0,92.88,3.86
2013-06-17,24.24,27.14,22.5,91.12,7.23,17.0,93.07,8.49
2013-06-18,23.95,26.57,22.36,91.41,6.66,27.14,93.22,6.33
2013-06-19,23.97,26.3,22.41,90.81,4.87,31.03,93.33,16.85
2013-06-20,24.4,27.15,22.65,89.09,5.54,3.22,93.44,13.45
2013-06-21,23.99,26.86,22.02,87.46,5.3,1.5,93.51,15.34
2013-06-22,24.28,27.38,22.15,85.89,5.3,1.99,93.47,16.14
2013-06-23,24.03,26.75,22.5,89.2,5.89,5.26,93.37,16.49
2013-06-24,24.26,27.2,22.38,88.73,5.92,23.69,93.28,6.76
2013-06-25,23.74,25.69,22.71,92.51,6.69,32.53,93.4,7.06
2013-06-26,24.43,27.22,22.81,89.42,7.57,10.84,93.55,10.53
2013-06-27,24.03,26.7,22.61,89.76,7.32,5.28,93.56,15.09
2013-06-28,24.23,27.9,22.0,86.37,7.84,5.34,93.55,13.62
2013-06-29,24.24,27.36,22.2,87.91,8.02,5.05,93.6,14.38
2013-06-30,23.95,26.3,22.41,89.42,8.33,6.3,93.62,12.67
2013-07-01,23.97,26.6,22.43,89.0,8.08,6.92,93.45,9.78
2013-07-02,23.62,25.69,22.26,92.15,6.48,10.1,93.31,9.43
2013-07-03,23.53,25.16,22.65,93.02,7.16,12.34,93.3,6.99
2013-07-04,23.68,26.44,21.59,87.92,7.3,3.84,93.24,12.66
2013-07-05,24.12,27.33,21.93,88.05,6.91,1.79,93.27,15.89
2013-07-06,23.81,26.65,22.16,90.38,6.18,5.71,93.42,10.08
2013-07-07,23.85,27.05,22.05,89.96,5.88,6.94,93.48,13.48
2013-07-08,23.5,26.61,21.89,89.58,6.02,6.25,93.42,9.89
2013-07-09,23.64,26.63,21.85,89.54,6.67,7.14,93.33,12.1
2013-07-10,23.06,24.56,22.14,92.92,7.57,12.58,93.28,6.97
2013-07-11,22.91,24.25,22.01,94.06,7.22,27.66,93.23,6.85
2013-07-12,22.76,24.63,20.68,93.79,7.0,38.81,93.26,5.44
2013-07-13,22.61,25.47,20.13,89.98,6.89,12.74,93.34,10.85
2013-07-14,23.48,26.66,21.6,90.03,5.99,6.0,93.44,13.57
2013-07-15,23.19,25.51,21.63,91.49,5.97,3.06,93.46,10.64
2013-07-16,22.95,24.66,21.86,93.1,6.98,12.93,93.37,7.13
2013-07-17,22.86,23.85,22.19,94.68,7.66,25.99,93.38,6.45
2013-07-18,23.52,26.05,22.08,90.75,8.45,10.32,93.35,7.2
2013-07-19,23.39,25.57,22.17,92.82,7.78,28.56,93.21,6.18
2013-07-20,23.14,24.99,22.32,93.7,7.57,31.05,93.29,7.79
2013-07-21,22.96,24.82,22.18,93.8,7.65,20.54,93.25,8.22
2013-07-22,22.78,24.2,22.01,94.32,7.69,20.15,93.13,10.5
2013-07-23,22.75,24.21,21.83,95.21,7.97,72.72,93.08,5.56
2013-07-24,22.83,24.6,21.67,94.0,9.26,30.05,93.12,7.92
2013-07-25,23.21,25.16,22.03,93.18,9.74,13.34,93.19,8.81
2013-07-26,22.68,24.36,21.28,93.74,8.65,10.77,93.18,9.41
2013-07-27,23.36,25.6,21.6,92.88,8.24,15.55,93.4,9.78
2013-07-28,23.39,25.73,22.03,92.37,8.98,11.57,93.63,10.78
2013-07-29,23.35,25.88,21.93,91.05,8.77,6.75,93.63,11.43
2013-07-30,22.52,24.31,21.47,92.98,9.32,11.29,93.42,7.78
2013-07-31,22.49,24.67,21.47,93.94,8.46,20.52,93.27,6.67
2013-08-01,22.28,23.13,21.06,95.73,8.46,34.78,93.13,6.28
2013-08-02,21.96,23.33,20.87,93.79,7.97,14.24,93.22,7.49
2013-08-03,22.79,25.82,20.85,91.83,6.08,4.33,93.43,17.03
2013-08-04,22.92,26.02,20.87,91.12,5.33,4.04,93.53,14.79
2013-08-05,22.81,25.75,20.56,91.29,4.73,1.21,93.55,13.96
2013-08-06,22.56,24.64,21.01,91.97,4.47,1.82,93.57,15.48
2013-08-07,23.14,26.4,20.86,90.63,5.18,3.72,93.64,12.87
2013-08-08,23.03,26.2,21.0,90.44,5.42,3.3,93.69,12.15
2013-08-09,22.91,25.84,21.44,91.03,5.78,3.43,93.67,9.04
2013-08-10,22.74,25.39,21.28,91.65,6.51,3.03,93.63,11.5
2013-08-11,22.68,25.55,21.01,90.81,6.5,1.86,93.65,12.36
2013-08-12,22.72,25.95,20.79,90.63,6.35,2.39,93.59,12.44
2013-08-13,22.81,25.75,21.21,91.38,6.08,4.01,93.38,7.4
2013-08-14,23.02,26.67,21.13,89.72,6.42,3.98,93.43,11.43
2013-08-15,23.36,27.18,21.18,89.27,5.49,1.25,93.56,14.8
2013-08-16,23.23,26.44,21.31,90.43,4.97,2.22,93.55,13.6
2013-08-17,23.53,26.7,21.79,91.36,5.06,5.68,93.51,12.71
2013-08-18,23.27,26.08,21.69,91.99,5.46,2.63,93.57,13.57
2013-08-19,23.25,26.6,21.23,89.7,5.95,1.17,93.61,15.81
2013-08-20,23.04,26.03,21.34,90.14,6.65,0.89,93.57,16.84
2013-08-21,23.12,26.33,21.27,88.93,7.16,1.78,93.52,16.33
2013-08-22,22.94,25.92,21.19,89.51,6.29,2.22,93.57,13.73
2013-08-23,22.88,26.05,21.02,89.5,6.24,1.9,93.57,14.7
2013-08-24,23.28,27.04,20.86,88.61,6.05,2.35,93.51,9.64
2013-08-25,22.76,25.46,21.06,89.91,5.38,4.24,93.56,9.34
2013-08-26,22.83,25.75,20.92,89.93,4.7,1.47,93.59,8.64
2013-08-27,23.04,26.69,20.46,88.56,4.02,0.62,93.63,12.74
2013-08-28,23.04,26.77,20.67,89.53,3.91,0.99,93.78,16.54
2013-08-29,23.28,27.32,20.24,88.55,3.62,1.64,93.88,15.95
2013-08-30,23.32,27.55,20.5,88.57,4.02,2.11,93.84,16.12
2013-08-31,23.37,28.06,20.03,87.66,3.17,0.91,93.79,18.39
2013-09-01,23.2,28.27,19.18,85.99,2.63,0.11,93.81,22.36
2013-09-02,23.47,28.46,19.58,86.55,2.79,0.01,93.88,21.39
2013-09-03,22.93,27.26,20.16,88.18,3.31,0.11,93.84,19.61
2013-09-04,22.72,26.99,19.65,87.3,3.53,0.24,93.87,19.24
2013-09-05,22.47,26.41,19.41,87.93,3.92,5.26,93.86,15.53
2013-09-06,22.75,27.2,19.54,87.18,3.24,1.35,93.89,19.49
2013-09-07,22.77,27.15,19.63,86.96,3.03,0.11,93.89,15.11
2013-09-08,22.79,26.75,19.54,87.2,2.95,7.39,93.85,15.19
2013-09-09,23.38,27.27,20.73,88.87,3.08,20.07,93.85,10.76
2013-09-10,23.38,25.73,21.7,93.27,2.55,59.13,93.67,10.98
2013-09-11,24.53,28.62,21.39,86.35,2.34,17.97,93.59,15.63
2013-09-12,24.83,29.35,21.3,86.98,2.85,3.44,93.68,18.91
2013-09-13,25.14,29.41,22.08,88.13,2.33,16.32,93.73,18.64
2013-09-14,25.01,28.66,22.47,89.09,1.87,9.89,93.64,18.99
2013-09-15,24.09,27.26,22.08,90.97,2.8,19.44,93.47,15.19
2013-09-16,23.84,26.89,21.67,88.53,2.2,3.14,93.4,13.85
2013-09-17,23.87,27.01,21.43,89.61,3.48,9.72,93.38,16.8
2013-09-18,23.61,26.06,22.11,94.16,3.32,63.32,93.33,8.11
2013-09-19,23.88,26.42,22.25,93.12,3.65,14.09,93.35,7.62
2013-09-20,23.81,27.16,21.84,90.76,4.36,1.29,93.38,13.41
2013-09-21,22.8,25.62,21.21,91.36,5.31,0.07,93.42,15.88
2013-09-22,22.48,25.23,20.98,91.34,6.1,2.27,93.44,16.36
2013-09-23,22.23,24.7,20.76,91.48,6.09,7.05,93.46,13.87
2013-09-24,22.68,25.96,20.86,91.4,5.37,10.46,93.5,9.39
2013-09-25,22.19,24.89,20.52,91.54,4.45,2.94,93.68,10.99
2013-09-26,23.23,27.27,20.41,90.24,4.4,3.46,93.86,15.14
2013-09-27,23.46,27.82,20.71,90.22,3.99,1.65,93.92,13.17
2013-09-28,22.85,26.73,19.96,90.03,3.63,0.95,93.93,15.4
2013-09-29,23.17,27.39,20.42,90.11,4.42,3.5,93.68,12.57
2013-09-30,23.2,26.93,20.72,90.36,4.35,0.28,93.55,17.73
2013-10-01,22.86,26.8,20.2,89.79,3.69,0.16,93.63,18.42
2013-10-02,23.13,27.19,20.24,89.62,3.3,0.65,93.71,18.7
2013-10-03,23.81,28.02,20.71,90.07,3.13,5.39,93.63,17.73
2013-10-04,23.06,26.05,20.95,92.94,3.53,5.39,93.62,14.78
2013-10-05,22.37,25.32,19.82,94.3,3.1,4.77,93.58,10.46
2013-10-06,23.17,27.17,20.41,89.9,2.8,3.75,93.73,19.67
2013-10-07,23.35,28.08,20.17,87.06,2.1,3.1,93.9,18.86
2013-10-08,23.3,28.16,20.07,87.37,2.51,0.2,93.97,17.77
2013-10-09,22.69,26.61,20.31,90.65,3.37,1.55,93.9,18.62
2013-10-10,22.47,26.51,19.59,89.86,2.97,4.32,93.94,19.67
2013-10-11,22.15,26.06,19.27,89.39,2.79,3.37,93.93,14.19
2013-10-12,22.74,27.08,19.53,88.7,2.56,2.17,93.74,17.05
2013-10-13,23.2,27.56,20.11,89.16,2.67,2.37,93.72,17.48
2013-10-14,23.35,27.49,20.25,89.26,2.4,1.79,93.87,17.13
2013-10-15,23.72,28.22,20.63,88.14,1.97,15.77,93.98,16.49
2013-10-16,23.87,28.5,20.39,85.42,2.26,5.81,93.95,15.93
2013-10-17,23.69,28.7,19.63,85.2,3.26,2.82,93.95,14.18
2013-10-18,23.29,28.75,19.74,78.82,3.47,0.22,94.02,17.83
2013-10-19,23.08,29.35,17.92,76.68,3.37,0.0,94.06,20.6
2013-10-20,22.77,28.71,17.88,76.13,3.22,0.0,94.01,17.55
2013-10-21,22.42,28.42,17.28,72.7,3.08,0.0,93.83,19.4
2013-10-22,22.55,28.53,17.7,76.86,3.69,0.03,93.82,18.12
2013-10-23,22.76,28.31,18.19,81.71,3.76,0.05,93.83,16.98
2013-10-24,23.13,28.54,18.18,83.29,4.0,0.14,93.77,18.02
2013-10-25,23.77,28.43,19.89,85.92,2.56,0.89,93.68,16.67
2013-10-26,23.47,27.75,19.56,86.59,1.95,2.99,93.73,16.93
2013-10-27,23.53,28.2,20.09,87.82,2.02,0.92,93.91,16.26
2013-10-28,23.74,28.22,20.61,86.63,1.35,0.05,93.99,16.93
2013-10-29,23.3,28.23,19.73,81.24,1.54,0.0,94.12,18.64
2013-10-30,22.65,28.85,17.59,75.83,2.2,0.0,94.21,18.5
2013-10-31,21.36,28.08,15.74,74.58,2.71,0.0,94.22,19.35
2013-11-01,20.23,27.4,14.55,69.85,3.45,0.0,94.21,20.44
2013-11-02,21.7,28.18,15.88,76.27,3.47,0.14,94.16,18.82
2013-11-03,23.06,28.65,18.31,80.06,3.43,0.02,94.19,18.72
2013-11-04,22.92,27.98,18.89,80.68,3.75,0.0,94.35,17.0
2013-11-05,21.67,27.92,17.06,71.56,3.74,0.0,94.33,17.96
2013-11-06,21.44,27.27,16.58,73.29,2.86,0.0,94.26,17.45
2013-11-07,21.68,27.38,16.03,79.64,2.56,0.0,94.15,17.1
2013-11-08,22.53,27.8,18.41,79.51,2.41,0.0,94.08,16.68
2013-11-09,22.38,27.6,17.98,77.64,2.48,0.0,94.05,18.09
2013-11-10,21.09,27.46,16.07,73.54,3.53,0.0,94.14,18.52
2013-11-11,19.89,26.65,14.59,70.41,3.53,0.0,94.04,18.39
2013-11-12,20.23,26.98,14.47,67.2,2.68,0.0,94.0,18.92
2013-11-13,19.66,27.17,12.87,67.28,2.53,0.0,94.02,18.64
2013-11-14,19.74,27.14,13.57,70.96,2.81,0.0,94.07,18.61
2013-11-15,19.17,26.67,14.06,72.86,4.56,0.0,94.13,18.28
2013-11-16,19.02,26.6,13.66,69.24,4.22,0.0,94.19,18.85
2013-11-17,19.92,27.98,12.71,71.75,4.64,0.0,94.17,18.38
2013-11-18,22.7,28.78,17.59,77.59,3.69,0.0,94.23,17.68
2013-11-19,22.1,29.26,16.54,73.31,3.85,0.0,94.23,18.48
2013-11-20,20.03,28.24,13.89,62.33,3.31,0.0,94.07,19.23
2013-11-21,19.48,28.31,12.1,64.69,2.77,0.0,93.86,19.29
2013-11-22,19.83,28.11,13.33,67.29,3.1,0.0,93.97,18.66
2013-11-23,20.3,28.24,14.4,72.41,3.37,0.0,94.03,18.43
2013-11-24,22.14,28.5,16.76,78.63,2.36,3.36,94.07,16.27
2013-11-25,22.72,28.18,18.39,82.2,1.98,3.16,94.03,16.12
2013-11-26,23.08,28.76,19.0,83.4,2.52,3.08,93.94,13.31
2013-11-27,21.63,26.56,17.19,75.35,2.88,0.0,94.06,15.25
2013-11-28,19.56,27.54,14.05,62.7,4.61,0.0,94.14,18.44
2013-11-29,20.87,28.41,13.4,72.91,3.69,0.01,94.14,17.01
2013-11-30,22.84,28.23,19.2,78.71,2.92,0.03,94.17,10.61
2013-12-01,23.0,28.52,18.16,77.65,2.71,0.85,94.23,14.8
2013-12-02,22.5,27.74,18.9,83.6,2.73,3.99,94.2,14.29
2013-12-03,22.73,27.71,18.63,80.61,2.3,0.45,94.08,15.24
2013-12-04,22.44,28.18,17.81,78.12,3.43,0.0,94.14,14.64
2013-12-05,21.77,28.25,16.83,72.33,3.74,0.0,94.13,16.25
2013-12-06,19.77,27.21,14.3,67.71,3.64,0.0,94.06,17.44
2013-12-07,18.12,26.42,12.18,62.82,3.61,0.0,94.07,18.53
2013-12-08,17.72,26.69,10.68,57.47,3.6,0.0,94.03,18.82
2013-12-09,17.57,26.87,10.58,59.74,3.57,0.0,93.93,18.93
2013-12-10,18.21,27.17,11.17,58.05,3.35,0.0,93.93,18.88
2013-12-11,17.77,26.6,11.25,59.08,3.37,0.0,94.07,18.73
2013-12-12,16.97,26.06,10.55,59.71,3.95,0.0,94.1,18.58
